id_anuncio,titulo_anuncio,provincia,municipio,tamano_m2,habitaciones,banos,planta,tiene_ascensor,tiene_terraza,tiene_trastero,calefaccion,estado,url_foto,precio_actual,precio_anterior,bajada_precio
100162,Piso en venta en La Fortuna,Madrid,Pinto,109,1,1,4,False,True,False,No tiene,Buen estado,https://img-portal-inmo.com/fotos/1750.jpg,254919,283483,28564
100163,Piso en venta en Loranca,Madrid,Alcorcón,177,1,1,5,True,False,True,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/8448.jpg,416112,454410,38298
100164,Piso en venta en Norte,Madrid,Fuenlabrada,52,3,1,5,False,False,False,No tiene,Obra nueva,https://img-portal-inmo.com/fotos/7001.jpg,112422,115221,2799
100165,Piso en venta en La Fortuna,Madrid,Parla,83,2,1,Bajo,True,False,True,Central,Obra nueva,https://img-portal-inmo.com/fotos/5982.jpg,177674,182860,5186
100166,Piso en venta en Loranca,Madrid,Pinto,155,1,1,2,True,False,False,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/3121.jpg,344226,384878,40652
100167,Piso en venta en El Bercial,Madrid,Alcorcón,87,5,3,3,True,True,True,No tiene,Buen estado,https://img-portal-inmo.com/fotos/5990.jpg,259877,293250,33373
100168,Piso en venta en El Bercial,Madrid,Alcorcón,126,1,3,4,True,False,True,No tiene,Buen estado,https://img-portal-inmo.com/fotos/4143.jpg,286605,308195,21590
100169,Piso en venta en El Bercial,Madrid,Leganés,167,3,1,4,True,True,True,Gas Natural,Obra nueva,https://img-portal-inmo.com/fotos/5515.jpg,367006,421349,54343
100170,Piso en venta en El Bercial,Madrid,Pinto,177,2,1,Bajo,True,True,True,Central,Obra nueva,https://img-portal-inmo.com/fotos/8688.jpg,376654,393333,16679
100171,Piso en venta en El Bercial,Madrid,Fuenlabrada,48,1,2,6,False,False,True,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/6211.jpg,112947,125343,12396
100172,Piso en venta en Loranca,Madrid,Parla,152,3,1,5,False,True,True,No tiene,Buen estado,https://img-portal-inmo.com/fotos/2978.jpg,342348,376739,34391
100173,Piso en venta en Loranca,Madrid,Móstoles,137,5,3,3,True,False,False,Gas Natural,Obra nueva,https://img-portal-inmo.com/fotos/1269.jpg,303571,337562,33991
100174,Piso en venta en Sur,Madrid,Getafe,173,4,2,3,True,True,True,Central,Buen estado,https://img-portal-inmo.com/fotos/9988.jpg,392682,417180,24498
100175,Piso en venta en Centro,Madrid,Fuenlabrada,138,5,3,5,True,False,False,No tiene,A reformar,https://img-portal-inmo.com/fotos/9047.jpg,310023,321384,11361
100176,Piso en venta en El Bercial,Madrid,Móstoles,100,5,2,4,True,True,True,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/1716.jpg,264770,280849,16079
100177,Piso en venta en Norte,Madrid,Fuenlabrada,47,2,2,4,True,False,True,Central,Buen estado,https://img-portal-inmo.com/fotos/9932.jpg,112248,115441,3193
100178,Piso en venta en Loranca,Madrid,Pinto,66,1,1,Ático,True,True,True,Central,Buen estado,https://img-portal-inmo.com/fotos/8933.jpg,211787,215339,3552
100179,Piso en venta en Norte,Madrid,Móstoles,100,4,3,Ático,False,False,False,No tiene,A reformar,https://img-portal-inmo.com/fotos/3302.jpg,178414,196726,18312
100180,Piso en venta en Norte,Madrid,Pinto,62,3,3,4,True,True,False,Eléctrica,Buen estado,https://img-portal-inmo.com/fotos/3730.jpg,168469,193380,24911
100181,Piso en venta en Norte,Madrid,Móstoles,160,4,1,2,True,False,True,Central,Buen estado,https://img-portal-inmo.com/fotos/8370.jpg,359357,395305,35948
100182,Piso en venta en Sur,Madrid,Fuenlabrada,128,1,2,Bajo,False,True,True,No tiene,A reformar,https://img-portal-inmo.com/fotos/5490.jpg,270953,276416,5463
100183,Piso en venta en Loranca,Madrid,Leganés,74,2,2,2,True,False,False,No tiene,A reformar,https://img-portal-inmo.com/fotos/1686.jpg,169340,182585,13245
100184,Piso en venta en Norte,Madrid,Fuenlabrada,124,1,3,4,False,False,True,Central,A reformar,https://img-portal-inmo.com/fotos/5130.jpg,245915,268199,22284
100185,Piso en venta en El Bercial,Madrid,Pinto,110,3,1,3,False,False,False,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/3801.jpg,252633,280510,27877
100186,Piso en venta en La Fortuna,Madrid,Fuenlabrada,54,4,1,Bajo,True,False,False,Central,Buen estado,https://img-portal-inmo.com/fotos/7230.jpg,138632,154756,16124
100187,Piso en venta en Norte,Madrid,Móstoles,103,5,3,Bajo,True,False,False,No tiene,Buen estado,https://img-portal-inmo.com/fotos/8738.jpg,232538,239432,6894
100188,Piso en venta en Sur,Madrid,Getafe,95,1,2,5,False,False,True,Eléctrica,A reformar,https://img-portal-inmo.com/fotos/7374.jpg,193000,202476,9476
100189,Piso en venta en Loranca,Madrid,Móstoles,167,2,2,4,True,True,True,No tiene,A reformar,https://img-portal-inmo.com/fotos/9421.jpg,403002,435848,32846
100190,Piso en venta en Sur,Madrid,Alcorcón,98,2,1,4,True,False,False,No tiene,A reformar,https://img-portal-inmo.com/fotos/5822.jpg,258346,258524,178
100191,Piso en venta en Norte,Madrid,Fuenlabrada,125,4,2,4,True,True,True,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/9432.jpg,286672,295202,8530
100192,Piso en venta en Loranca,Madrid,Parla,53,5,2,Ático,True,False,True,No tiene,A reformar,https://img-portal-inmo.com/fotos/7980.jpg,149448,170901,21453
100193,Piso en venta en La Fortuna,Madrid,Fuenlabrada,145,3,2,4,True,False,False,Central,Buen estado,https://img-portal-inmo.com/fotos/9614.jpg,352215,371090,18875
100194,Piso en venta en Norte,Madrid,Leganés,83,5,3,6,True,True,True,Central,A reformar,https://img-portal-inmo.com/fotos/4327.jpg,214778,238798,24020
100195,Piso en venta en Sur,Madrid,Pinto,154,4,1,6,True,False,False,Central,Buen estado,https://img-portal-inmo.com/fotos/7466.jpg,327648,350860,23212
100196,Piso en venta en Centro,Madrid,Parla,110,5,3,4,True,False,False,Eléctrica,Obra nueva,https://img-portal-inmo.com/fotos/6430.jpg,248104,285286,37182
100197,Piso en venta en El Bercial,Madrid,Móstoles,54,4,3,Ático,True,False,True,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/1797.jpg,168809,191635,22826
100198,Piso en venta en Sur,Madrid,Leganés,161,5,2,6,True,False,True,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/2728.jpg,349268,364284,15016
100199,Piso en venta en Loranca,Madrid,Fuenlabrada,127,1,1,4,True,False,True,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/6694.jpg,304253,340883,36630
100200,Piso en venta en Norte,Madrid,Móstoles,178,2,2,Bajo,True,False,True,Central,A reformar,https://img-portal-inmo.com/fotos/4048.jpg,363152,393235,30083
100201,Piso en venta en El Bercial,Madrid,Móstoles,114,4,1,2,False,True,True,Eléctrica,Buen estado,https://img-portal-inmo.com/fotos/4594.jpg,288040,301242,13202
100202,Piso en venta en Norte,Madrid,Alcorcón,83,4,2,Ático,True,False,True,Central,Buen estado,https://img-portal-inmo.com/fotos/6406.jpg,231796,249712,17916
100203,Piso en venta en Loranca,Madrid,Alcorcón,57,2,1,3,True,False,True,Central,A reformar,https://img-portal-inmo.com/fotos/9526.jpg,148064,155468,7404
100204,Piso en venta en Norte,Madrid,Getafe,103,3,1,6,True,True,False,Gas Natural,Obra nueva,https://img-portal-inmo.com/fotos/1637.jpg,241549,248098,6549
100205,Piso en venta en Centro,Madrid,Alcorcón,111,4,2,4,True,False,False,Eléctrica,A reformar,https://img-portal-inmo.com/fotos/7420.jpg,246487,263776,17289
100206,Piso en venta en El Bercial,Madrid,Pinto,85,1,2,3,False,True,False,No tiene,Buen estado,https://img-portal-inmo.com/fotos/7149.jpg,201410,214246,12836
100207,Piso en venta en El Bercial,Madrid,Parla,79,5,3,5,True,False,True,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/7786.jpg,193179,202300,9121
100208,Piso en venta en Loranca,Madrid,Móstoles,125,1,3,Bajo,True,False,False,Eléctrica,Buen estado,https://img-portal-inmo.com/fotos/6491.jpg,276437,302100,25663
100209,Piso en venta en Centro,Madrid,Alcorcón,78,4,1,3,False,False,False,No tiene,A reformar,https://img-portal-inmo.com/fotos/1697.jpg,179318,182769,3451
100210,Piso en venta en Sur,Madrid,Getafe,120,3,2,Bajo,False,False,True,Central,Buen estado,https://img-portal-inmo.com/fotos/2144.jpg,242031,277365,35334
100211,Piso en venta en Norte,Madrid,Fuenlabrada,114,4,2,1,True,True,False,Central,Buen estado,https://img-portal-inmo.com/fotos/1756.jpg,294169,303527,9358
100212,Piso en venta en La Fortuna,Madrid,Parla,55,3,3,2,False,False,True,Gas Natural,A reformar,https://img-portal-inmo.com/fotos/7644.jpg,163403,178419,15016
100213,Piso en venta en Norte,Madrid,Alcorcón,156,2,2,1,False,False,True,Eléctrica,Buen estado,https://img-portal-inmo.com/fotos/3218.jpg,347554,368500,20946
100214,Piso en venta en Norte,Madrid,Móstoles,71,5,1,Bajo,False,True,True,Eléctrica,Buen estado,https://img-portal-inmo.com/fotos/6880.jpg,170505,170755,250
100215,Piso en venta en Sur,Madrid,Fuenlabrada,92,1,1,6,True,True,True,Eléctrica,Obra nueva,https://img-portal-inmo.com/fotos/3085.jpg,192898,199048,6150
100216,Piso en venta en Norte,Madrid,Pinto,68,3,1,5,False,False,True,Central,Buen estado,https://img-portal-inmo.com/fotos/2649.jpg,164840,178468,13628
100217,Piso en venta en Centro,Madrid,Móstoles,62,1,3,Ático,True,False,True,No tiene,A reformar,https://img-portal-inmo.com/fotos/9941.jpg,141965,149399,7434
100218,Piso en venta en Centro,Madrid,Fuenlabrada,71,2,1,1,True,False,True,Gas Natural,A reformar,https://img-portal-inmo.com/fotos/5257.jpg,183814,206874,23060
100219,Piso en venta en El Bercial,Madrid,Pinto,98,4,3,Bajo,True,True,True,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/3119.jpg,255808,281630,25822
100220,Piso en venta en Loranca,Madrid,Pinto,99,3,3,Ático,True,False,True,Central,Obra nueva,https://img-portal-inmo.com/fotos/8014.jpg,228494,233862,5368
100221,Piso en venta en La Fortuna,Madrid,Parla,164,5,1,1,True,False,True,Gas Natural,A reformar,https://img-portal-inmo.com/fotos/8265.jpg,349374,398385,49011
100222,Piso en venta en Norte,Madrid,Móstoles,65,3,3,Bajo,True,False,False,No tiene,Buen estado,https://img-portal-inmo.com/fotos/1310.jpg,141450,146571,5121
100223,Piso en venta en Norte,Madrid,Alcorcón,159,4,3,2,True,True,True,Central,A reformar,https://img-portal-inmo.com/fotos/4127.jpg,332542,335571,3029
100224,Piso en venta en Sur,Madrid,Alcorcón,164,4,1,5,True,True,False,Eléctrica,Buen estado,https://img-portal-inmo.com/fotos/8831.jpg,378453,406047,27594
100225,Piso en venta en Loranca,Madrid,Getafe,102,5,1,2,False,False,True,Eléctrica,Buen estado,https://img-portal-inmo.com/fotos/5141.jpg,221289,235821,14532
100226,Piso en venta en Centro,Madrid,Fuenlabrada,98,5,3,Ático,False,False,True,No tiene,Buen estado,https://img-portal-inmo.com/fotos/6583.jpg,242275,260120,17845
100227,Piso en venta en La Fortuna,Madrid,Getafe,47,2,3,2,True,True,True,Central,Buen estado,https://img-portal-inmo.com/fotos/1927.jpg,161629,163381,1752
100228,Piso en venta en El Bercial,Madrid,Leganés,173,1,2,Bajo,False,False,False,No tiene,A reformar,https://img-portal-inmo.com/fotos/6271.jpg,380817,397770,16953
100229,Piso en venta en Centro,Madrid,Alcorcón,50,3,1,3,True,False,False,Eléctrica,A reformar,https://img-portal-inmo.com/fotos/4202.jpg,109643,124803,15160
100230,Piso en venta en Loranca,Madrid,Fuenlabrada,63,2,2,1,True,True,False,Central,Buen estado,https://img-portal-inmo.com/fotos/7059.jpg,162424,181811,19387
100231,Piso en venta en El Bercial,Madrid,Parla,130,1,3,6,True,True,True,Eléctrica,Buen estado,https://img-portal-inmo.com/fotos/4080.jpg,298744,305364,6620
100232,Piso en venta en Sur,Madrid,Getafe,159,2,2,Ático,True,False,True,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/8511.jpg,391172,408079,16907
100233,Piso en venta en Sur,Madrid,Parla,167,5,3,Ático,True,False,False,Central,Buen estado,https://img-portal-inmo.com/fotos/5169.jpg,393385,437469,44084
100234,Piso en venta en Norte,Madrid,Parla,117,5,2,1,True,False,False,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/4823.jpg,303065,342066,39001
100235,Piso en venta en Loranca,Madrid,Parla,91,4,3,1,True,False,True,No tiene,Buen estado,https://img-portal-inmo.com/fotos/6760.jpg,228482,233290,4808
100236,Piso en venta en La Fortuna,Madrid,Getafe,129,3,3,5,True,False,False,No tiene,A reformar,https://img-portal-inmo.com/fotos/1219.jpg,306886,334349,27463
100237,Piso en venta en El Bercial,Madrid,Leganés,72,3,3,1,True,False,False,Central,A reformar,https://img-portal-inmo.com/fotos/6481.jpg,162414,173109,10695
100238,Piso en venta en Centro,Madrid,Pinto,90,3,1,2,False,False,True,Gas Natural,Obra nueva,https://img-portal-inmo.com/fotos/3319.jpg,191785,205759,13974
100239,Piso en venta en Loranca,Madrid,Pinto,176,2,3,3,True,False,True,No tiene,Buen estado,https://img-portal-inmo.com/fotos/8158.jpg,389659,436005,46346
100240,Piso en venta en Loranca,Madrid,Getafe,164,2,1,1,True,False,True,Central,A reformar,https://img-portal-inmo.com/fotos/8412.jpg,361484,393649,32165
100241,Piso en venta en Sur,Madrid,Pinto,160,3,3,3,False,False,False,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/9811.jpg,341305,369827,28522
100242,Piso en venta en Norte,Madrid,Móstoles,105,4,2,Ático,False,True,True,No tiene,A reformar,https://img-portal-inmo.com/fotos/5179.jpg,242746,256588,13842
100243,Piso en venta en Norte,Madrid,Pinto,61,1,3,Bajo,False,True,True,Central,Buen estado,https://img-portal-inmo.com/fotos/5257.jpg,139533,146291,6758
100244,Piso en venta en El Bercial,Madrid,Alcorcón,78,2,3,Bajo,True,False,True,Eléctrica,A reformar,https://img-portal-inmo.com/fotos/8467.jpg,170926,189627,18701
100245,Piso en venta en Sur,Madrid,Getafe,64,3,2,5,False,False,False,No tiene,A reformar,https://img-portal-inmo.com/fotos/4521.jpg,154167,175324,21157
100246,Piso en venta en Loranca,Madrid,Pinto,87,5,3,1,True,False,True,Central,Buen estado,https://img-portal-inmo.com/fotos/2968.jpg,215001,215823,822
100247,Piso en venta en La Fortuna,Madrid,Getafe,54,2,3,4,False,False,False,Central,Buen estado,https://img-portal-inmo.com/fotos/3186.jpg,125252,134197,8945
100248,Piso en venta en Sur,Madrid,Leganés,138,1,3,Ático,False,False,False,Central,Buen estado,https://img-portal-inmo.com/fotos/8219.jpg,290856,315591,24735
100249,Piso en venta en El Bercial,Madrid,Móstoles,159,2,2,5,True,False,False,Eléctrica,Buen estado,https://img-portal-inmo.com/fotos/8961.jpg,357276,372479,15203
100250,Piso en venta en El Bercial,Madrid,Getafe,171,1,3,2,True,True,False,No tiene,Buen estado,https://img-portal-inmo.com/fotos/2144.jpg,385673,390772,5099
100251,Piso en venta en Sur,Madrid,Alcorcón,154,1,1,5,True,False,False,No tiene,A reformar,https://img-portal-inmo.com/fotos/5152.jpg,358333,367384,9051
100252,Piso en venta en El Bercial,Madrid,Pinto,151,2,1,1,True,False,True,No tiene,Buen estado,https://img-portal-inmo.com/fotos/6945.jpg,349611,386694,37083
100253,Piso en venta en Sur,Madrid,Alcorcón,149,1,1,2,True,True,True,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/6337.jpg,371029,383195,12166
100254,Piso en venta en Centro,Madrid,Pinto,115,2,1,1,True,False,True,Eléctrica,A reformar,https://img-portal-inmo.com/fotos/2262.jpg,258516,273932,15416
100255,Piso en venta en Sur,Madrid,Getafe,128,2,2,Ático,True,True,False,Eléctrica,A reformar,https://img-portal-inmo.com/fotos/6821.jpg,308283,309014,731
100256,Piso en venta en Sur,Madrid,Parla,47,4,3,2,False,True,True,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/2978.jpg,126989,130230,3241
100257,Piso en venta en El Bercial,Madrid,Pinto,90,5,1,6,True,True,True,Central,Buen estado,https://img-portal-inmo.com/fotos/9200.jpg,227740,255627,27887
100258,Piso en venta en El Bercial,Madrid,Parla,70,1,3,4,False,True,False,Central,Buen estado,https://img-portal-inmo.com/fotos/5495.jpg,189560,204530,14970
100259,Piso en venta en Norte,Madrid,Móstoles,52,2,3,Ático,False,False,True,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/5450.jpg,121991,123781,1790
100260,Piso en venta en Norte,Madrid,Alcorcón,99,1,2,4,False,False,False,Eléctrica,A reformar,https://img-portal-inmo.com/fotos/4901.jpg,211199,213824,2625
100261,Piso en venta en Centro,Madrid,Parla,135,2,3,Ático,False,False,False,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/9786.jpg,316422,360127,43705
100262,Piso en venta en Norte,Madrid,Alcorcón,158,2,1,5,True,False,False,Central,Obra nueva,https://img-portal-inmo.com/fotos/3843.jpg,318448,336198,17750
100263,Piso en venta en Sur,Madrid,Pinto,123,2,1,Bajo,True,False,True,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/2911.jpg,273428,304873,31445
100264,Piso en venta en El Bercial,Madrid,Pinto,145,5,2,5,False,False,False,No tiene,A reformar,https://img-portal-inmo.com/fotos/6482.jpg,334335,356234,21899
100265,Piso en venta en Norte,Madrid,Móstoles,130,1,1,1,True,True,True,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/8136.jpg,337333,343602,6269
100266,Piso en venta en Norte,Madrid,Pinto,89,5,1,4,True,True,True,Central,Buen estado,https://img-portal-inmo.com/fotos/4634.jpg,237661,256386,18725
100267,Piso en venta en Centro,Madrid,Móstoles,94,5,2,4,False,True,False,Eléctrica,Buen estado,https://img-portal-inmo.com/fotos/9143.jpg,213228,216405,3177
100268,Piso en venta en Loranca,Madrid,Parla,108,5,2,5,False,False,True,No tiene,A reformar,https://img-portal-inmo.com/fotos/5021.jpg,244768,276456,31688
100269,Piso en venta en Centro,Madrid,Pinto,139,5,1,1,True,False,False,Gas Natural,Obra nueva,https://img-portal-inmo.com/fotos/2489.jpg,295406,297588,2182
100270,Piso en venta en Sur,Madrid,Getafe,46,4,2,Ático,True,True,False,No tiene,A reformar,https://img-portal-inmo.com/fotos/1006.jpg,130757,144487,13730
100271,Piso en venta en El Bercial,Madrid,Fuenlabrada,139,1,2,5,True,True,True,Central,Buen estado,https://img-portal-inmo.com/fotos/7522.jpg,346103,396849,50746
100272,Piso en venta en Centro,Madrid,Leganés,106,1,1,6,True,False,True,Central,A reformar,https://img-portal-inmo.com/fotos/7165.jpg,264864,300055,35191
100273,Piso en venta en Norte,Madrid,Fuenlabrada,118,2,1,5,False,False,True,Eléctrica,A reformar,https://img-portal-inmo.com/fotos/5741.jpg,258931,294133,35202
100274,Piso en venta en El Bercial,Madrid,Fuenlabrada,144,1,2,5,False,True,True,Central,A reformar,https://img-portal-inmo.com/fotos/3532.jpg,320900,333202,12302
100275,Piso en venta en El Bercial,Madrid,Alcorcón,155,5,3,1,True,False,False,Eléctrica,Buen estado,https://img-portal-inmo.com/fotos/8977.jpg,353616,378418,24802
100276,Piso en venta en Norte,Madrid,Móstoles,148,3,3,Bajo,True,False,True,No tiene,Buen estado,https://img-portal-inmo.com/fotos/4821.jpg,313227,324102,10875
100277,Piso en venta en Centro,Madrid,Alcorcón,59,1,1,4,False,True,False,Central,Buen estado,https://img-portal-inmo.com/fotos/5896.jpg,136300,150376,14076
100278,Piso en venta en Norte,Madrid,Parla,58,3,1,2,True,True,False,Gas Natural,A reformar,https://img-portal-inmo.com/fotos/2550.jpg,147198,161671,14473
100279,Piso en venta en Loranca,Madrid,Leganés,71,4,3,1,True,False,False,Gas Natural,A reformar,https://img-portal-inmo.com/fotos/7405.jpg,180633,188663,8030
100280,Piso en venta en El Bercial,Madrid,Parla,129,2,2,Ático,True,False,True,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/5859.jpg,272943,289714,16771
100281,Piso en venta en La Fortuna,Madrid,Getafe,53,2,3,Ático,False,False,False,Central,Buen estado,https://img-portal-inmo.com/fotos/7495.jpg,136755,144558,7803
